air_temp_prev2,air_temp_prev1,air_temp,humidity_prev2,humidity_prev1,humidity,soil_moisture_prev2,soil_moisture_prev1,soil_moisture,leaf_temp_delta_prev2,leaf_temp_delta_prev1,leaf_temp_delta,future_label
28.3,30.0,32.9,61.8,45.7,39.5,61.3,54.9,21.1,2.0,3.6,5.2,future_water_stress
30.4,34.6,37.8,55.3,42.1,38.9,64.1,61.2,51.3,1.8,3.4,5.4,future_heat_stress
31.2,35.3,37.4,64.3,41.3,28.6,60.5,63.4,53.1,2.5,4.0,5.5,future_heat_stress
29.9,31.9,31.3,51.1,50.6,42.1,53.0,48.0,41.2,1.6,2.9,4.3,future_root_zone_stress
27.1,27.0,26.2,75.5,75.7,72.9,69.4,68.7,71.3,1.6,0.4,0.2,stable
31.8,32.3,36.2,58.0,50.5,33.6,60.7,64.0,57.2,1.2,3.0,7.6,future_heat_stress
28.1,29.1,27.6,64.9,62.5,62.1,78.7,78.0,77.8,0.5,0.9,1.2,stable
28.3,30.3,32.2,62.3,46.4,38.7,64.0,43.2,25.3,1.9,2.2,5.9,future_water_stress
27.2,30.1,31.5,61.2,45.3,43.3,51.2,49.3,43.5,1.2,3.8,4.5,future_root_zone_stress
26.0,26.6,25.9,66.0,65.9,64.1,66.3,66.2,66.4,1.9,0.5,1.5,stable
26.8,27.2,27.2,60.5,62.3,57.6,78.1,79.3,78.6,1.8,1.6,0.6,stable
28.9,33.3,39.4,56.7,42.8,30.0,61.1,62.5,45.5,2.9,3.1,6.7,future_heat_stress
28.9,29.8,28.7,72.7,73.9,72.4,79.9,81.8,81.7,0.3,1.9,1.4,stable
28.2,34.2,39.9,58.5,49.0,30.4,56.8,60.1,50.2,1.1,4.6,6.0,future_heat_stress
30.7,34.9,39.6,56.0,52.2,38.5,60.1,58.4,51.8,1.5,4.5,7.9,future_heat_stress
31.5,32.3,34.2,57.1,50.3,38.6,56.3,54.1,37.1,2.0,2.9,6.0,future_water_stress
28.0,29.9,31.4,60.5,53.5,49.4,58.0,54.5,43.4,2.2,3.8,3.8,future_root_zone_stress
31.4,33.0,39.1,60.8,42.3,35.8,65.1,57.6,54.8,1.2,3.2,7.8,future_heat_stress
30.5,30.2,32.8,56.5,48.6,36.4,63.5,52.1,39.5,1.7,2.8,4.4,future_water_stress
28.7,28.9,27.9,73.2,73.8,71.0,64.3,65.3,63.0,1.8,0.9,0.3,stable
29.0,33.4,36.7,57.1,41.2,40.0,55.7,57.9,48.1,2.5,3.3,5.3,future_heat_stress
29.3,28.6,30.1,69.9,71.6,71.6,71.5,71.1,70.7,0.4,1.4,1.2,stable
31.6,32.9,38.4,63.2,47.5,28.1,58.4,63.2,46.6,2.2,3.4,7.9,future_heat_stress
29.7,30.3,30.4,77.5,79.8,78.2,73.4,74.4,74.1,1.2,1.2,0.6,stable
30.0,34.3,40.0,61.1,41.9,39.6,66.0,59.4,50.8,2.4,4.6,6.2,future_heat_stress
30.8,31.3,35.8,60.5,45.4,36.0,63.0,40.7,36.9,1.2,2.4,4.7,future_water_stress
30.7,32.9,39.5,64.6,49.9,25.3,65.4,59.1,47.6,2.3,3.9,5.4,future_heat_stress
26.4,27.2,26.4,68.8,66.4,67.1,62.6,64.0,63.7,0.8,1.8,1.7,stable
28.0,29.5,30.4,55.0,57.1,45.8,59.2,51.9,45.9,2.1,2.6,4.9,future_root_zone_stress
30.0,33.0,35.7,63.2,48.5,42.2,56.0,51.9,36.4,1.7,2.9,4.4,future_water_stress
27.6,30.8,30.4,62.9,48.6,40.5,60.0,49.5,41.4,2.8,2.6,4.9,future_root_zone_stress
31.8,30.6,32.7,60.5,45.3,51.1,54.5,46.6,44.3,1.8,3.7,5.0,future_root_zone_stress
29.4,33.3,33.4,62.2,47.0,39.5,57.9,46.5,21.8,1.1,2.8,5.4,future_water_stress
29.0,30.4,34.5,58.1,50.1,38.3,63.5,41.0,32.1,1.6,2.2,4.0,future_water_stress
26.7,27.7,26.1,62.3,61.8,62.3,67.3,69.2,69.0,1.6,0.5,1.4,stable
31.6,32.3,30.0,58.9,51.7,54.6,58.1,47.4,40.4,2.7,3.3,3.6,future_root_zone_stress
27.5,29.1,32.0,50.1,52.1,45.3,58.0,52.1,44.7,2.4,4.0,3.4,future_root_zone_stress
29.4,29.4,29.9,74.0,73.6,72.3,60.4,61.6,59.0,1.6,1.4,0.5,stable
28.0,28.5,27.5,67.5,66.9,67.4,73.2,74.3,71.2,1.7,0.8,1.3,stable
30.3,29.8,29.4,50.3,59.0,44.5,55.3,51.3,40.8,1.2,2.2,3.5,future_root_zone_stress
28.0,33.3,33.3,55.3,50.3,42.6,58.5,50.1,38.1,1.2,2.9,5.8,future_water_stress
29.0,33.3,33.5,63.4,46.1,42.2,56.4,51.1,27.6,1.9,3.1,5.8,future_water_stress
27.4,27.5,27.1,66.0,68.8,67.2,68.2,69.1,69.8,1.0,1.3,0.9,stable
29.3,31.6,32.4,55.5,51.3,39.0,63.1,46.5,20.8,1.3,2.1,5.2,future_water_stress
29.2,31.5,32.3,58.4,57.0,47.5,59.6,49.0,46.5,1.2,4.0,4.5,future_root_zone_stress
28.5,30.2,36.0,57.4,53.7,43.6,59.7,41.2,32.5,1.2,3.7,5.9,future_water_stress
31.7,33.8,33.2,57.8,50.5,36.2,57.7,42.8,34.0,1.1,2.3,4.6,future_water_stress
26.1,25.2,25.7,79.6,78.6,79.2,71.0,70.9,70.9,0.8,0.7,1.8,stable
30.9,31.4,31.4,64.6,50.7,50.0,54.9,47.8,41.9,2.8,2.3,3.8,future_root_zone_stress
31.5,32.7,33.5,63.8,46.3,40.2,55.2,52.2,39.1,1.3,3.1,5.2,future_water_stress
28.9,34.6,37.5,58.5,41.4,34.1,62.5,64.7,51.2,2.1,3.7,5.7,future_heat_stress
29.9,30.6,30.2,71.5,73.6,74.2,68.5,67.2,67.5,0.5,0.7,1.2,stable
25.4,25.7,25.9,72.3,71.9,74.6,66.5,65.6,65.0,1.3,1.2,1.9,stable
25.0,24.4,24.9,71.3,69.2,71.1,66.2,64.4,66.1,0.2,0.5,0.6,stable
29.7,32.7,33.5,56.1,49.3,35.4,62.8,47.5,38.6,1.4,3.1,5.9,future_water_stress
28.9,33.9,34.4,61.5,47.7,42.3,60.7,52.2,31.3,1.4,2.8,5.7,future_water_stress
27.7,28.6,31.9,62.3,49.3,54.2,56.0,45.0,46.4,1.1,3.9,3.8,future_root_zone_stress
27.7,31.2,29.1,50.0,56.2,54.7,50.6,48.7,43.6,1.5,2.1,4.2,future_root_zone_stress
25.9,25.8,26.2,80.0,79.3,82.7,62.2,60.6,63.0,1.6,1.8,1.8,stable
30.0,35.6,36.8,63.5,49.5,33.4,69.1,59.5,55.0,1.1,4.6,5.1,future_heat_stress
31.9,30.8,32.9,58.2,48.2,54.6,56.7,53.3,42.7,1.1,2.8,3.3,future_root_zone_stress
29.1,28.2,29.9,68.4,65.6,70.2,73.3,73.6,73.5,1.2,0.3,0.0,stable
30.1,32.7,34.0,59.5,51.4,44.6,63.2,41.7,35.4,1.3,3.2,4.1,future_water_stress
31.3,30.0,30.4,50.2,51.9,42.6,55.2,48.1,41.4,2.7,3.8,3.7,future_root_zone_stress
30.7,31.5,32.2,57.7,45.3,38.3,56.9,51.0,31.4,1.6,2.6,4.6,future_water_stress
30.4,34.0,38.6,57.0,49.3,26.3,57.5,61.9,59.4,2.7,4.7,7.4,future_heat_stress
29.8,30.3,29.2,67.5,68.9,66.2,63.9,65.5,64.1,1.8,0.5,2.0,stable
31.0,35.3,36.2,60.8,50.6,25.8,56.8,55.6,51.3,2.4,4.1,7.0,future_heat_stress
27.1,30.6,32.6,53.6,55.0,48.4,51.2,48.4,40.7,2.6,3.8,4.8,future_root_zone_stress
29.1,33.8,33.7,59.9,52.7,44.1,62.1,54.5,33.4,1.3,3.2,5.5,future_water_stress
31.0,30.6,35.6,59.3,54.7,40.2,61.6,50.7,22.4,1.8,3.9,4.2,future_water_stress
31.9,32.1,34.2,63.3,54.2,35.6,60.4,48.9,23.7,1.0,3.4,4.4,future_water_stress
28.5,35.0,36.3,63.5,41.7,26.2,57.4,57.4,48.0,2.2,3.4,5.3,future_heat_stress
30.2,29.6,29.4,55.5,55.0,47.6,57.7,47.4,48.4,2.0,2.5,4.2,future_root_zone_stress
29.1,34.9,36.2,63.7,52.4,30.6,55.1,54.0,46.6,1.3,3.4,6.0,future_heat_stress
31.4,32.4,38.0,59.7,46.0,35.9,68.9,53.9,53.1,1.9,3.2,7.7,future_heat_stress
28.5,27.8,28.4,62.5,65.4,61.1,71.9,73.0,72.0,0.7,0.7,0.8,stable
28.6,30.8,33.9,59.9,52.2,36.0,60.0,44.7,39.1,1.5,3.2,5.0,future_water_stress
30.0,31.4,34.8,63.1,50.9,41.2,62.3,50.9,24.8,1.4,2.3,4.2,future_water_stress
31.5,34.2,37.1,60.9,42.2,33.9,55.2,53.9,47.7,2.4,4.9,7.3,future_heat_stress
28.8,32.2,38.6,59.0,40.8,31.9,56.9,61.1,52.3,2.7,3.8,6.6,future_heat_stress
26.3,26.4,27.3,74.7,75.9,75.0,78.2,77.7,78.8,0.4,0.8,0.5,stable
28.6,35.4,37.3,56.7,53.6,31.3,57.6,50.1,49.4,1.1,3.9,5.0,future_heat_stress
29.3,33.5,38.7,64.4,51.5,28.4,63.7,64.4,53.0,1.8,4.8,5.1,future_heat_stress
30.1,33.3,39.5,57.2,47.2,27.2,57.3,50.6,59.2,2.6,4.5,6.3,future_heat_stress
29.0,34.0,39.7,56.9,52.5,31.5,56.3,55.9,48.0,1.9,4.4,6.8,future_heat_stress
28.5,33.3,34.5,63.8,48.7,40.6,64.0,42.4,38.8,1.5,3.0,5.8,future_water_stress
27.9,28.3,28.5,74.5,75.8,71.5,69.2,70.0,70.0,0.1,1.0,1.7,stable
30.4,33.0,36.7,58.5,41.5,39.1,56.4,51.7,53.5,2.3,4.2,5.9,future_heat_stress
28.7,30.6,34.9,55.8,46.6,44.2,61.7,52.4,30.5,1.1,2.4,4.9,future_water_stress
30.1,29.6,30.8,52.2,54.7,41.4,60.0,49.7,48.2,2.6,2.7,4.1,future_root_zone_stress
30.1,29.0,33.7,54.7,56.6,43.1,59.3,54.5,44.7,1.1,2.6,4.3,future_root_zone_stress
31.7,35.1,38.9,61.3,45.9,36.1,60.6,56.9,55.6,2.5,5.0,5.7,future_heat_stress
30.0,34.6,36.7,60.9,50.4,37.0,64.7,53.5,45.1,2.1,5.0,5.3,future_heat_stress
28.0,28.3,31.2,58.5,53.9,48.2,59.1,53.6,45.2,1.7,2.1,3.1,future_root_zone_stress
27.8,28.7,27.7,67.2,68.3,66.5,72.6,73.2,73.7,1.8,0.5,1.4,stable
26.0,25.1,25.7,63.7,66.0,62.9,62.7,64.0,63.1,0.0,0.9,0.7,stable
28.5,30.4,33.7,64.2,52.1,35.3,63.2,46.4,32.0,1.3,2.2,4.6,future_water_stress
27.0,30.4,32.0,64.7,56.2,47.1,58.9,54.4,45.8,2.2,3.2,4.1,future_root_zone_stress
29.6,29.6,28.9,76.7,74.8,75.7,75.3,76.1,76.9,1.2,1.1,1.4,stable
27.7,28.1,28.1,70.0,69.7,68.4,72.2,70.5,71.6,0.2,1.9,0.7,stable
29.3,28.5,32.8,50.5,54.5,44.1,59.6,54.8,40.6,2.4,2.8,4.3,future_root_zone_stress
27.3,30.2,32.1,58.1,48.8,42.0,55.2,49.2,46.7,1.0,3.9,4.7,future_root_zone_stress
28.1,28.8,27.6,74.4,74.5,76.2,60.0,58.1,60.2,1.1,1.2,0.4,stable
29.5,32.6,34.4,61.2,46.1,44.5,60.2,40.3,29.9,1.3,2.6,4.3,future_water_stress
30.6,32.2,32.5,58.0,49.3,35.7,64.4,43.3,20.5,1.3,3.0,4.8,future_water_stress
29.3,34.2,39.5,63.4,47.6,39.5,59.5,58.5,49.0,2.4,3.9,6.2,future_heat_stress
31.8,32.7,32.9,63.5,46.2,35.9,55.7,42.4,27.8,1.2,2.1,4.1,future_water_stress
28.7,33.0,32.6,62.8,50.6,38.0,61.9,43.3,37.5,1.5,3.9,5.5,future_water_stress
31.2,31.2,30.5,57.9,59.2,48.6,56.9,46.9,47.6,1.4,3.9,3.7,future_root_zone_stress
31.8,30.3,32.0,59.7,47.5,53.3,58.8,53.4,45.4,1.5,4.0,4.1,future_root_zone_stress
31.0,32.9,35.9,64.0,53.9,37.2,62.1,50.0,29.4,2.0,3.8,5.7,future_water_stress
29.4,28.7,30.1,60.5,63.2,59.2,77.4,76.2,78.6,0.1,0.1,1.0,stable
26.0,26.9,25.0,75.9,73.4,75.6,64.2,65.6,65.0,1.0,1.3,1.2,stable
29.4,30.4,30.1,67.7,67.3,69.1,77.7,77.2,78.1,0.9,0.1,1.3,stable
29.4,31.9,31.2,64.3,47.7,44.4,52.2,49.4,49.8,2.3,3.2,4.3,future_root_zone_stress
31.1,35.6,37.5,64.5,45.7,25.3,57.5,52.1,47.4,1.4,4.6,6.6,future_heat_stress
30.3,33.1,39.4,63.0,51.6,37.5,62.5,60.2,46.7,2.3,4.7,7.4,future_heat_stress
29.9,34.3,39.8,63.6,51.2,28.4,67.8,59.1,51.7,2.2,4.1,6.6,future_heat_stress
28.8,33.0,32.2,62.0,53.7,44.3,64.8,49.0,32.0,1.4,2.6,5.6,future_water_stress
30.2,34.1,36.0,56.9,41.6,36.4,56.6,56.4,57.5,2.3,4.0,5.5,future_heat_stress
31.9,36.0,38.9,57.9,43.2,33.0,55.3,51.2,45.5,2.1,3.1,5.7,future_heat_stress
29.4,35.7,36.4,57.0,40.6,31.3,65.8,51.6,54.6,1.8,4.1,5.6,future_heat_stress
28.4,30.9,32.3,63.9,45.7,35.3,63.0,48.1,27.4,1.9,3.6,4.8,future_water_stress
27.1,31.9,33.1,61.1,51.0,52.7,51.4,46.5,42.7,2.8,3.4,3.1,future_root_zone_stress
30.9,32.4,32.0,64.0,47.5,42.4,56.1,41.9,33.7,1.7,2.8,4.2,future_water_stress
29.0,32.4,31.4,61.4,46.6,42.6,58.3,49.4,45.0,1.5,3.5,4.4,future_root_zone_stress
28.6,32.5,29.6,54.0,57.1,47.2,51.6,45.4,42.3,1.8,2.6,3.0,future_root_zone_stress
29.5,33.7,37.6,62.8,47.9,31.0,69.1,63.2,53.6,2.0,4.7,5.2,future_heat_stress
30.6,33.6,32.5,64.0,45.7,44.8,60.5,45.5,28.6,1.2,2.4,4.5,future_water_stress
26.6,27.5,25.9,75.0,76.1,77.5,78.4,80.0,79.1,1.9,1.6,1.2,stable
27.4,30.0,29.1,64.7,47.1,41.8,57.3,50.3,41.2,1.3,2.6,4.6,future_root_zone_stress
27.8,27.6,28.8,72.0,72.3,73.9,78.6,78.9,78.5,0.0,0.7,1.0,stable
27.2,27.1,27.5,64.6,63.7,66.9,78.0,79.2,77.5,1.5,0.3,1.2,stable
28.2,27.5,27.4,74.4,74.9,74.5,65.9,64.4,64.7,0.9,0.9,0.8,stable
30.8,35.5,36.5,62.5,41.0,38.6,65.4,53.8,53.0,1.2,3.2,7.3,future_heat_stress
25.8,26.6,25.2,60.6,60.4,59.6,69.4,69.9,71.2,0.7,0.0,1.9,stable
25.9,25.8,26.1,75.4,75.2,75.3,60.2,60.9,59.0,1.9,1.2,1.5,stable
30.8,30.3,31.4,56.5,53.3,50.9,50.7,50.3,44.2,2.7,3.0,3.6,future_root_zone_stress
30.5,32.9,30.8,61.6,59.0,53.6,59.9,53.6,43.6,2.0,3.0,4.4,future_root_zone_stress
31.8,30.1,34.4,61.3,47.9,35.0,56.7,50.4,21.5,1.8,3.2,4.9,future_water_stress
31.4,32.9,30.7,64.6,51.7,51.2,56.0,47.0,48.9,1.6,3.2,3.4,future_root_zone_stress
30.2,33.0,33.3,61.8,47.6,37.5,60.3,51.4,37.3,1.0,2.1,4.1,future_water_stress
28.3,32.6,35.1,62.3,49.8,39.8,61.8,54.2,20.4,1.3,2.8,4.9,future_water_stress
28.5,31.1,34.2,56.4,46.7,39.4,56.2,49.5,35.3,1.4,2.3,5.6,future_water_stress
29.2,35.5,38.1,56.3,53.1,38.5,69.0,59.7,54.4,2.2,4.0,7.9,future_heat_stress
31.3,31.9,35.1,55.3,50.3,37.4,63.9,46.6,22.2,1.3,3.4,5.5,future_water_stress
31.7,32.2,34.5,61.8,49.0,36.4,58.8,52.8,39.2,1.8,3.2,5.9,future_water_stress
26.5,26.0,27.4,70.3,70.1,68.1,78.1,78.4,76.3,1.5,0.3,0.4,stable
29.7,32.9,39.0,55.2,43.0,37.2,65.0,51.7,54.8,1.6,4.2,7.1,future_heat_stress
28.0,28.7,27.7,75.6,74.6,75.0,62.2,63.9,61.3,0.9,0.5,1.2,stable
28.7,28.5,29.4,78.4,79.7,78.5,76.9,77.9,77.1,0.9,1.2,0.1,stable
29.2,28.2,28.8,79.1,77.0,82.0,71.8,70.0,72.6,0.6,1.3,0.8,stable
31.3,33.5,37.1,62.2,52.7,37.3,61.5,61.7,52.5,1.1,3.2,7.2,future_heat_stress
31.5,34.8,37.2,59.2,53.6,26.0,64.0,50.4,57.8,2.3,3.5,5.4,future_heat_stress
31.1,32.6,33.4,63.5,46.6,38.6,56.9,44.7,21.8,1.9,2.2,4.5,future_water_stress
28.4,31.5,34.8,56.9,45.7,37.7,61.9,41.7,21.5,1.4,2.2,4.5,future_water_stress
27.5,26.6,26.5,76.7,77.5,78.5,68.8,68.2,67.3,1.2,0.2,0.8,stable
28.9,32.9,32.1,60.7,51.9,35.9,58.9,51.1,33.5,1.7,2.3,5.2,future_water_stress
29.1,34.1,36.8,55.2,54.6,31.2,66.6,58.1,46.8,2.6,4.9,6.0,future_heat_stress
29.5,31.9,32.2,63.3,46.1,45.2,52.8,48.3,42.2,2.8,3.4,3.1,future_root_zone_stress
31.3,28.8,31.3,53.7,45.9,43.1,60.0,46.9,42.4,1.3,2.5,3.1,future_root_zone_stress
29.6,33.3,33.6,60.0,54.8,40.4,58.8,49.4,36.5,2.0,3.2,5.2,future_water_stress
28.8,31.7,34.9,62.3,50.0,38.6,60.6,46.8,24.2,1.1,2.5,5.2,future_water_stress
31.3,32.1,39.3,63.4,40.3,36.7,55.1,62.7,51.9,3.0,3.8,5.9,future_heat_stress
31.2,30.2,30.8,58.1,58.3,40.0,50.7,49.6,43.5,2.9,2.9,3.3,future_root_zone_stress
26.0,26.7,26.6,69.6,69.4,68.2,70.0,69.3,70.5,0.8,0.0,0.4,stable
27.5,29.4,32.8,64.5,57.8,53.7,55.4,51.2,43.3,2.1,3.4,4.3,future_root_zone_stress
31.5,33.4,33.7,63.9,51.8,41.4,55.6,47.8,28.7,1.4,2.8,5.2,future_water_stress
32.0,31.8,33.7,58.9,53.7,42.9,57.0,44.5,24.0,1.1,3.2,4.5,future_water_stress
28.7,33.2,34.3,63.6,46.8,35.6,63.4,46.0,29.2,1.1,3.3,4.6,future_water_stress
31.4,33.3,37.7,56.0,41.5,37.8,61.8,52.4,55.1,2.5,3.5,5.4,future_heat_stress
31.3,28.8,29.1,64.2,46.4,48.5,54.8,46.9,42.3,1.8,3.8,3.0,future_root_zone_stress
29.3,30.0,28.4,74.1,75.1,71.8,69.3,68.2,67.4,1.8,0.6,1.5,stable
30.5,32.6,33.8,60.3,59.9,44.2,53.8,47.4,40.9,2.6,2.4,3.7,future_root_zone_stress
29.7,31.6,29.8,59.6,59.8,53.4,54.0,45.8,44.5,2.3,3.5,4.7,future_root_zone_stress
29.0,29.1,28.3,79.4,80.5,82.0,65.8,64.1,64.9,0.1,0.6,1.3,stable
30.5,32.1,35.5,62.0,53.0,44.9,62.4,45.1,36.4,1.4,3.8,4.5,future_water_stress
30.7,34.9,36.6,58.5,54.8,25.3,65.0,59.8,48.7,1.4,3.1,5.8,future_heat_stress
27.1,27.6,28.0,64.6,64.7,65.9,70.1,68.2,71.3,0.3,0.6,0.3,stable
30.1,35.5,38.0,55.8,49.6,37.5,57.5,51.9,55.1,2.2,4.0,7.9,future_heat_stress
27.4,32.9,31.8,52.9,50.1,40.5,57.7,50.9,44.4,1.8,2.9,3.8,future_root_zone_stress
30.1,31.5,32.4,64.7,50.4,39.2,61.4,41.8,32.3,1.5,2.1,5.6,future_water_stress
31.8,28.7,31.5,63.2,50.7,45.7,54.0,50.1,42.8,2.4,2.9,3.6,future_root_zone_stress
30.4,31.1,34.9,63.5,51.1,40.1,55.4,42.0,30.1,1.4,3.2,4.0,future_water_stress
29.6,29.5,28.7,67.9,67.3,65.4,60.3,59.8,61.6,1.6,0.3,0.4,stable
29.7,31.2,29.6,64.0,50.2,48.3,59.1,52.2,45.3,1.2,3.9,4.2,future_root_zone_stress
30.3,30.4,35.0,61.5,51.5,38.3,60.2,40.7,33.7,1.4,3.0,5.4,future_water_stress
28.4,32.9,33.0,60.5,52.5,43.9,55.3,41.0,38.2,1.6,3.2,4.3,future_water_stress
28.9,33.7,33.3,59.8,50.2,40.8,60.0,50.7,35.1,1.3,2.6,4.2,future_water_stress
29.1,30.0,28.8,68.8,66.9,68.2,65.4,63.9,63.6,1.9,0.9,1.9,stable
25.1,24.2,26.0,77.4,78.1,80.3,63.7,65.5,65.6,1.2,0.1,0.5,stable
29.6,29.6,29.3,74.9,75.7,72.1,72.1,73.7,71.9,0.3,1.3,1.9,stable
26.4,27.0,25.7,63.1,61.8,62.6,61.9,62.4,61.5,2.0,0.1,0.9,stable
29.9,32.4,32.7,62.0,45.6,44.0,61.1,48.8,23.9,1.7,2.7,4.8,future_water_stress
28.9,34.7,39.1,58.5,52.4,36.6,59.4,58.9,45.8,2.9,4.0,5.3,future_heat_stress
28.7,32.8,29.0,64.6,54.7,49.0,52.5,52.5,40.4,2.4,3.7,4.0,future_root_zone_stress
26.8,26.7,27.1,61.2,62.6,62.9,65.8,65.1,63.8,1.1,0.7,1.1,stable
29.6,33.8,36.8,62.2,48.3,36.8,56.1,64.1,50.1,1.2,3.8,7.3,future_heat_stress
30.1,29.2,29.7,63.8,49.0,49.0,59.8,54.8,45.6,1.0,3.7,3.5,future_root_zone_stress
30.1,34.5,38.8,64.1,47.2,31.3,60.2,51.9,51.2,1.9,3.6,5.6,future_heat_stress
29.4,33.8,36.9,57.3,46.5,39.8,69.3,54.8,53.6,2.1,3.4,6.4,future_heat_stress
29.2,28.6,32.9,58.8,53.2,48.6,51.6,52.0,44.8,1.5,2.2,4.2,future_root_zone_stress
28.0,32.0,35.5,59.1,46.0,41.3,58.8,46.4,24.6,1.6,2.4,5.4,future_water_stress
30.0,32.6,38.6,56.3,49.8,34.4,63.6,51.0,53.3,1.2,3.7,6.5,future_heat_stress
28.2,34.0,36.2,59.7,42.1,32.1,62.7,60.6,58.1,2.2,3.5,5.8,future_heat_stress
28.0,33.1,33.7,59.6,54.4,43.0,63.7,49.9,28.0,1.5,3.8,4.9,future_water_stress
30.8,33.6,37.3,63.3,40.2,28.8,66.5,54.9,56.9,2.3,3.8,5.5,future_heat_stress
31.3,30.2,33.8,54.7,56.2,45.0,55.7,49.2,41.8,1.5,3.6,4.7,future_root_zone_stress
31.8,31.2,33.2,62.1,49.2,44.3,61.0,52.0,38.2,1.3,3.8,6.0,future_water_stress
25.0,24.6,24.4,62.9,65.4,63.8,77.3,75.5,78.1,0.3,1.5,1.9,stable
27.8,32.2,33.9,62.5,48.3,52.7,54.9,45.5,40.2,2.6,3.4,4.0,future_root_zone_stress
29.0,35.9,38.2,58.9,46.7,31.4,57.3,61.0,59.0,2.6,4.3,6.7,future_heat_stress
31.1,33.6,37.4,57.5,50.3,32.9,62.1,50.4,46.0,1.2,3.1,7.8,future_heat_stress
28.0,27.3,28.7,77.8,75.1,78.9,67.3,66.1,67.5,0.0,0.2,0.7,stable
29.3,30.4,35.6,56.3,47.0,39.8,59.3,40.8,37.7,1.1,4.0,4.7,future_water_stress
28.7,29.6,28.3,71.5,70.8,71.8,60.3,58.9,58.6,0.6,0.6,0.4,stable
27.1,31.4,31.7,51.6,58.3,46.1,55.6,46.7,43.4,2.7,3.7,4.3,future_root_zone_stress
31.7,35.6,38.2,55.9,41.3,34.1,55.7,51.4,57.3,1.9,4.9,7.3,future_heat_stress
31.1,28.1,33.5,61.6,48.2,45.1,53.9,52.0,48.7,2.2,2.8,4.8,future_root_zone_stress
29.4,35.9,38.7,61.4,44.5,33.4,55.4,57.4,47.3,2.9,3.4,6.7,future_heat_stress
26.9,26.0,27.6,67.7,69.7,65.3,70.7,71.8,70.9,0.1,0.5,1.0,stable
27.1,29.9,32.5,61.8,52.4,49.2,56.8,46.0,44.6,3.0,3.2,3.3,future_root_zone_stress
29.1,29.4,28.3,77.7,76.0,78.2,79.6,78.3,79.3,0.2,1.0,1.3,stable
27.9,28.8,33.0,52.6,55.8,41.3,52.6,48.0,49.7,1.2,2.1,4.6,future_root_zone_stress
27.4,32.4,30.0,51.2,47.7,42.4,55.8,48.0,41.5,2.3,2.7,4.5,future_root_zone_stress
31.5,34.0,36.6,59.4,47.1,39.1,67.1,50.7,50.0,2.5,4.1,6.9,future_heat_stress
31.9,32.2,38.0,58.3,49.0,30.8,62.3,52.5,51.3,2.6,3.8,6.7,future_heat_stress
29.4,30.2,32.5,61.8,48.9,42.2,56.1,49.0,36.3,1.8,2.9,5.6,future_water_stress
29.7,32.2,33.4,57.3,45.8,35.5,55.3,40.3,38.7,1.7,2.2,4.3,future_water_stress
28.8,33.9,33.6,56.1,46.6,38.6,61.8,46.8,38.7,1.4,3.5,5.3,future_water_stress
30.8,33.5,38.1,62.5,46.2,38.0,67.8,64.8,60.0,1.0,4.1,6.8,future_heat_stress
27.0,32.9,29.6,59.4,52.8,54.7,53.3,46.8,41.0,1.0,3.3,3.9,future_root_zone_stress
31.8,29.9,31.0,61.1,45.1,44.3,54.8,51.2,40.6,1.2,2.1,4.4,future_root_zone_stress
31.1,32.3,32.8,56.9,48.1,39.2,64.3,41.9,26.4,1.6,2.6,4.4,future_water_stress
31.1,32.7,38.2,64.2,47.3,39.8,66.8,56.8,59.0,1.9,3.4,5.3,future_heat_stress
28.8,31.9,35.6,59.5,53.0,42.0,61.9,46.8,37.0,1.3,3.5,4.5,future_water_stress
30.0,30.1,33.4,55.1,54.8,36.4,62.8,48.1,28.4,1.2,3.4,5.7,future_water_stress
29.7,35.5,39.9,62.5,44.4,37.1,58.1,50.1,58.8,1.3,4.0,5.1,future_heat_stress
31.8,33.0,32.1,63.6,52.5,44.7,60.6,43.9,36.7,1.2,3.6,5.4,future_water_stress
28.1,32.5,36.5,62.2,45.8,34.4,56.3,54.9,58.8,1.9,3.7,6.2,future_heat_stress
28.8,35.9,37.0,60.9,45.7,39.4,68.2,62.0,59.8,2.0,3.3,7.9,future_heat_stress
30.8,32.1,32.7,53.3,53.5,40.7,50.4,49.7,49.0,2.4,3.9,4.5,future_root_zone_stress
29.4,33.3,39.2,58.4,43.2,25.0,63.8,60.3,45.5,2.3,4.8,5.1,future_heat_stress
29.9,31.5,34.4,64.3,53.5,36.2,58.1,50.2,28.9,1.4,4.0,4.3,future_water_stress
28.2,28.6,28.6,79.7,77.3,80.1,67.3,68.2,66.5,1.8,1.5,1.7,stable
27.7,32.3,29.8,55.5,51.1,52.0,52.8,47.6,49.9,2.8,2.4,3.0,future_root_zone_stress
31.0,33.5,32.4,62.4,45.3,38.7,58.2,48.7,22.7,1.8,2.1,6.0,future_water_stress
30.5,33.1,37.5,55.8,51.5,37.6,55.4,52.5,51.0,1.2,4.5,6.0,future_heat_stress
30.0,33.2,37.5,61.4,50.5,36.7,62.3,59.8,50.1,1.0,4.4,5.4,future_heat_stress
25.4,24.4,24.9,61.1,61.3,63.9,62.5,63.5,61.8,0.9,1.0,1.1,stable
30.6,33.0,35.5,63.6,45.9,36.5,62.8,43.8,25.0,1.7,3.2,4.6,future_water_stress
